num_cards,mcts_heads,player_0_heads,player_1_heads,winner
10,66,51,40,2
10,62,74,62,-1
10,30,77,67,0
10,15,67,41,0
10,8,69,78,0
10,20,76,34,0
10,24,41,71,0
10,44,66,14,2
10,36,59,72,0
10,42,26,80,1
10,13,71,55,0
10,20,37,72,0
10,37,78,41,0
10,31,76,31,-1
10,58,67,59,0
10,31,40,92,0
10,48,78,56,0
10,62,81,39,2
10,70,52,26,2
10,56,65,66,0
10,24,70,80,0
10,30,65,69,0
10,35,68,70,0
10,49,50,89,0
10,53,49,85,1
10,14,70,13,2
10,20,29,84,0
10,23,27,69,0
10,56,57,77,0
10,73,49,60,1
10,13,75,20,0
10,36,81,54,0
10,33,46,75,0
10,22,44,68,0
10,36,61,72,0
10,28,41,73,0
10,35,38,68,0
10,40,74,68,0
10,34,75,55,0
10,18,71,30,0
10,68,48,27,2
10,66,56,67,1
10,14,48,69,0
10,37,66,72,0
10,54,68,42,2
10,38,69,62,0
10,69,65,78,1
10,58,82,53,2
10,32,42,77,0
10,41,55,74,0
10,19,71,72,0
10,47,32,73,1
10,21,69,17,2
10,33,83,35,0
10,18,71,86,0
10,20,50,83,0
10,10,73,55,0
10,40,73,52,0
10,74,53,36,2
10,24,68,36,0
10,46,67,69,0
10,26,52,71,0
10,36,70,64,0
10,20,53,72,0
10,61,67,33,2
10,50,49,71,1
10,31,69,82,0
10,47,79,70,0
10,64,73,44,2
10,46,73,69,0
10,14,29,67,0
10,68,43,38,2
10,48,69,45,2
10,38,39,87,0
10,27,85,46,0
10,23,69,21,2
10,48,68,46,2
10,10,69,49,0
10,55,52,71,1
10,57,70,71,0
10,35,82,48,0
10,50,69,64,0
10,29,35,70,0
10,50,74,42,2
10,24,70,21,2
10,35,70,62,0
10,63,49,77,1
10,37,80,52,0
10,43,75,49,0
10,41,77,55,0
10,25,69,25,-1
10,8,18,72,0
10,47,54,66,0
10,41,81,35,2
10,52,69,45,2
10,51,68,37,2
10,39,57,66,0
10,55,74,31,2
10,37,46,80,0
10,47,46,78,1
10,35,70,77,0
10,23,84,19,2
10,73,46,53,1
10,27,71,8,2
10,54,73,68,0
10,31,46,71,0
10,30,29,67,1
10,36,70,64,0
10,12,74,57,0
10,14,67,39,0
10,18,48,76,0
10,43,60,71,0
10,39,66,65,0
10,49,77,9,2
10,27,67,67,0
10,61,68,54,2
10,44,71,55,0
10,24,66,57,0
10,42,43,75,0
10,21,74,56,0
10,35,43,80,0
10,28,56,80,0
10,33,74,36,0
10,29,52,76,0
10,9,69,30,0
10,58,70,64,0
10,66,59,48,2
10,12,68,21,0
10,46,65,71,0
10,52,66,32,2
10,13,83,62,0
10,46,67,59,0
10,37,61,75,0
10,45,74,64,0
10,88,71,54,2
10,76,79,59,2
10,48,76,61,0
10,37,70,47,0
10,8,28,66,0
10,35,46,79,0
10,69,59,46,2
10,41,80,39,2
10,25,79,45,0
10,36,71,48,0
10,44,57,67,0
10,52,74,55,0
10,32,86,74,0
10,4,79,26,0
10,67,69,40,2
10,6,34,74,0
10,47,57,84,0
10,56,70,65,0
10,75,74,65,2
10,42,64,73,0
10,22,73,25,0
10,24,45,73,0
10,36,79,68,0
10,32,47,70,0
10,64,76,72,0
10,18,77,40,0
10,43,48,78,0
10,65,22,85,1
10,53,72,61,0
10,56,37,70,1
10,68,94,47,2
10,24,26,68,0
10,71,64,73,1
10,43,57,66,0
10,55,64,67,0
10,69,40,48,1
10,62,77,83,0
10,28,85,65,0
10,20,60,85,0
10,26,76,72,0
10,42,35,86,1
10,33,89,57,0
10,66,55,73,1
10,50,39,82,1
10,21,77,60,0
10,42,59,75,0
10,42,45,68,0
10,35,78,58,0
10,51,65,75,0
10,54,67,38,2
10,48,47,69,1
10,56,68,51,2
10,75,38,65,1
10,40,66,61,0
10,74,60,48,2
10,49,75,69,0
10,50,25,72,1
10,21,71,43,0
10,56,21,66,1
10,64,57,69,1
10,71,63,77,1
10,68,37,35,2
10,22,49,69,0
10,36,94,64,0
10,54,79,59,0
10,58,38,69,1
10,24,34,68,0
10,12,71,9,2
10,18,74,50,0
10,53,70,80,0
10,27,31,71,0
10,7,78,46,0
10,67,74,86,0
10,15,68,55,0
10,43,73,65,0
10,49,64,76,0
10,38,64,66,0
10,20,69,50,0
10,54,74,75,0
10,74,40,64,1
10,47,73,56,0
10,30,75,67,0
10,15,71,59,0
10,46,61,72,0
10,66,74,78,0
10,68,67,73,1
10,54,60,72,0
10,23,33,96,0
10,46,67,57,0
10,15,77,53,0
10,22,70,29,0
10,34,73,51,0
10,47,60,79,0
10,29,47,73,0
10,50,74,78,0
10,43,43,83,-1
10,25,75,39,0
10,40,34,70,1
10,26,70,41,0
10,44,75,74,0
10,8,66,49,0
10,33,68,80,0
10,41,52,67,0
10,62,75,68,0
10,43,77,54,0
10,50,83,59,0
10,33,69,81,0
10,68,16,36,1
10,19,78,78,0
10,79,38,52,1
10,72,57,53,2
10,34,71,43,0
10,55,71,61,0
10,65,35,70,1
10,36,73,60,0
10,64,76,72,0
10,28,38,68,0
10,37,67,66,0
10,44,66,58,0
10,24,80,26,0
10,58,78,74,0
10,59,62,67,0
10,19,63,66,0
10,57,82,65,0
10,78,61,59,2
10,51,53,73,0
10,40,45,70,0
10,54,68,32,2
10,46,68,65,0
10,41,69,41,-1
10,20,95,61,0
10,25,77,50,0
10,54,66,72,0
10,20,55,81,0
10,48,57,69,0
10,21,79,64,0
10,65,72,37,2
10,30,46,70,0
10,26,67,47,0
10,27,64,84,0
10,24,77,63,0
10,63,86,64,0
10,54,68,71,0
10,22,68,89,0
10,56,80,65,0
10,53,85,63,0
10,67,68,58,2
10,26,52,72,0
10,35,56,73,0
10,10,78,49,0
10,34,67,74,0
10,54,34,71,1
10,48,79,75,0
10,59,74,52,2
10,27,83,59,0
10,71,75,50,2
10,30,51,68,0
10,21,84,44,0
10,14,71,42,0
10,52,93,70,0
10,70,67,71,1
10,38,70,27,2
10,63,67,64,0
10,40,33,80,1
10,25,30,84,0
10,42,44,66,0
10,54,70,71,0
10,31,73,76,0
10,24,25,69,0
10,14,58,67,0
10,12,68,50,0
10,42,56,66,0
10,71,60,57,2
10,45,69,39,2
10,44,72,52,0
10,15,72,64,0
10,55,71,81,0
10,58,74,43,2
10,62,80,46,2
10,15,79,58,0
10,49,56,70,0
10,60,71,75,0
10,64,70,78,0
10,48,66,56,0
10,26,70,44,0
10,30,32,76,0
10,8,79,44,0
10,32,50,92,0
10,77,28,54,1
10,52,70,57,0
10,41,65,68,0
10,30,53,70,0
10,44,65,70,0
10,21,79,33,0
10,67,32,68,1
10,38,41,75,0
10,12,14,70,0
10,52,50,72,1
10,35,25,71,1
10,20,54,76,0
10,15,72,45,0
10,20,70,59,0
10,37,68,36,2
10,38,55,94,0
10,53,79,23,2
10,31,73,27,2
10,7,66,75,0
10,28,67,72,0
10,45,80,58,0
10,15,70,58,0
10,16,70,18,0
10,33,76,49,0
10,43,77,55,0
10,42,64,71,0
10,33,45,71,0
10,20,81,20,-1
10,43,46,68,0
10,58,31,67,1
10,21,28,81,0
10,66,47,56,1
10,11,48,66,0
10,32,70,61,0
10,15,67,19,0
10,51,68,65,0
10,39,70,60,0
10,20,78,30,0
10,70,65,79,1
10,80,67,68,1
10,36,60,66,0
10,55,72,62,0
10,39,68,77,0
10,64,68,54,2
10,71,73,74,0
10,31,69,65,0
10,76,39,77,1
10,63,40,71,1
10,50,41,94,1
10,41,69,28,2
10,35,77,41,0
10,57,45,67,1
10,55,89,43,2
10,50,63,67,0
10,56,60,82,0
10,70,61,80,1
10,27,76,17,2
10,12,43,68,0
10,13,23,66,0
10,52,64,71,0
10,16,51,66,0
10,58,61,73,0
10,34,67,57,0
10,31,79,52,0
10,59,60,81,0
10,47,71,40,2
10,37,16,71,1
10,64,70,63,2
10,39,66,44,0
10,55,66,72,0
10,69,43,67,1
10,57,68,74,0
10,41,72,52,0
10,18,72,58,0
10,53,15,66,1
10,39,73,59,0
10,35,67,77,0
10,9,73,48,0
10,39,48,92,0
10,58,65,73,0
10,17,81,61,0
10,56,53,72,1
10,44,39,72,1
10,40,25,75,1
10,36,70,33,2
10,27,79,71,0
10,55,39,70,1
10,49,75,79,0
10,60,42,67,1
10,52,84,58,0
10,40,67,53,0
10,57,75,68,0
10,19,70,60,0
10,23,56,72,0
10,28,76,74,0
10,28,72,18,2
10,27,81,49,0
10,30,29,67,1
10,22,67,39,0
10,48,73,67,0
10,58,63,72,0
10,13,81,60,0
10,25,60,71,0
10,30,69,33,0
